Country,Year,PLI,Real_Power_Index,Category,Dynamic_Category
Pakistan,2009,25.516675925823108,3.919005762768617,Cheap,Cheap
Palau,2009,75.6486204145306,1.3219011721830685,Moderate,Expensive
Panama,2009,52.8041752716793,1.8937896385181012,Cheap,Moderate
Papua New Guinea,2009,60.75135795581246,1.6460537404404205,Moderate,Expensive
Paraguay,2009,40.21617200994474,2.4865618730512637,Cheap,Moderate
Peru,2009,46.89219585550528,2.132551017831248,Cheap,Moderate
Philippines,2009,36.15182938296933,2.766111748887284,Cheap,Cheap
Poland,2009,59.87669791951776,1.670098777564743,Cheap,Expensive
Portugal,2009,87.45578689464838,1.14343491209407,Moderate,Expensive
Puerto Rico,2009,84.394429787962,1.1849123247973408,Moderate,Expensive
Qatar,2009,48.28187595468983,2.071170558779553,Cheap,Moderate
Burkina Faso,2003,34.91622991068269,2.8639976382273966,Cheap,Cheap
Burundi,2003,20.948484531922745,4.773615000532049,Cheap,Cheap
Cabo Verde,2003,56.58339469902156,1.7673029434151146,Cheap,Moderate
Cambodia,2003,24.200226295256268,4.132192764643776,Cheap,Cheap
Cameroon,2003,41.73137866628572,2.3962783688425993,Cheap,Moderate
Canada,2003,87.48676040254085,1.143030094380952,Moderate,Expensive
Central African Republic,2003,42.950772321843,2.3282468415391944,Cheap,Moderate
Chad,2003,28.44957024586517,3.5149915846104527,Cheap,Cheap
Chile,2003,44.57638490781298,2.243340284475891,Cheap,Moderate
China,2003,32.61628660274347,3.065952946083956,Cheap,Cheap
Colombia,2003,31.15631863172596,3.2096218164289687,Cheap,Cheap
Comoros,2003,49.23668668795887,2.0310058764465073,Cheap,Moderate
Tajikistan,2004,19.7245776038788,5.069817058101928,Cheap,Cheap
Tanzania,2004,30.3870460192426,3.2908759850060774,Cheap,Cheap
Thailand,2004,27.673851349869476,3.613519446055406,Cheap,Cheap
Timor-Leste,2004,34.40688512298,2.906395032348076,Cheap,Cheap
Togo,2004,39.26176675818937,2.547007133323709,Cheap,Moderate
Tonga,2004,51.83911403606976,1.9290453137455204,Cheap,Moderate
Trinidad and Tobago,2004,47.74671349954167,2.0943849884235473,Cheap,Moderate
Tunisia,2004,42.15889132182675,2.3719788842793266,Cheap,Moderate
Türkiye,2004,55.56853312120275,1.7995796250710092,Cheap,Moderate
Turkmenistan,2004,28.74502014992733,3.4788634510751177,Cheap,Cheap
Tuvalu,2004,84.00126505961674,1.1904582618967554,Moderate,Expensive
Uganda,2004,33.662113339941655,2.970698808780534,Cheap,Cheap
Djibouti,2020,51.472537598214,1.9427835631610635,Cheap,Moderate
Dominica,2020,54.95562376799408,1.8196499856351291,Cheap,Moderate
Dominican Republic,2020,37.5571504611104,2.6626088180877243,Cheap,Cheap
Ecuador,2020,47.3994910717011,2.10972729324731,Cheap,Moderate
"Egypt, Arab Rep.",2020,23.05110840966981,4.3381861827542565,Cheap,Cheap
El Salvador,2020,42.55642592906951,2.3498213916430384,Cheap,Moderate
Equatorial Guinea,2020,42.14380656094357,2.3728278995251983,Cheap,Moderate
Eritrea,2020,33.26227593707748,3.0064088275008847,Cheap,Cheap
Estonia,2020,58.84617197229589,1.69934588178614,Cheap,Moderate
Eswatini,2020,37.15785405324623,2.6912210768873415,Cheap,Cheap
Ethiopia,2020,34.47709167212778,2.9004766687105086,Cheap,Cheap
Faroe Islands,2020,100.96079667786488,0.9904834677470852,Expensive,Expensive
Fiji,2020,43.11795504131686,2.3192194505555084,Cheap,Moderate
Cameroon,2008,51.98304589154847,1.923704128623564,Cheap,Moderate
Canada,2008,115.68791002811622,0.8643945592559887,Expensive,Expensive
Cayman Islands,2008,117.50734323617966,0.8510106453433177,Expensive,Expensive
Central African Republic,2008,54.81686660472303,1.8242560400448715,Cheap,Moderate
Chad,2008,53.49047676317411,1.8694916562950827,Cheap,Moderate
Chile,2008,65.23718738259154,1.532868046771202,Moderate,Expensive
China,2008,45.68278664145594,2.1890083191477774,Cheap,Moderate
Colombia,2008,53.76735572321173,1.8598645712612072,Cheap,Moderate
Comoros,2008,64.31065773792977,1.5549522197006083,Moderate,Expensive
"Congo, Dem. Rep.",2008,60.42599118750326,1.6549169990393318,Moderate,Expensive
"Congo, Rep.",2008,63.666367188065344,1.5706880165568111,Moderate,Expensive
Costa Rica,2008,55.62399687246388,1.7977852298043695,Cheap,Moderate
Germany,2009,113.07612676734368,0.8843599693306787,Expensive,Expensive
Ghana,2009,38.5950726249482,2.5910043225403623,Cheap,Moderate
Greece,2009,98.20467762882804,1.018281434393151,Moderate,Expensive
Greenland,2009,91.81207558856842,1.089181345252705,Moderate,Expensive
Grenada,2009,67.2846138058411,1.486223883049453,Moderate,Expensive
Guatemala,2009,40.95581586173603,2.4416556695535747,Cheap,Moderate
Guinea,2009,42.26626268262135,2.3659532131076513,Cheap,Moderate
Guinea-Bissau,2009,44.35003621930813,2.254789590373868,Cheap,Moderate
Guyana,2009,47.69830886843197,2.0965103873144377,Cheap,Moderate
Haiti,2009,41.91894641809182,2.385556139761207,Cheap,Moderate
Honduras,2009,48.721442394313605,2.0524843905621157,Cheap,Moderate
"Hong Kong SAR, China",2009,66.93534540420846,1.493978994149071,Moderate,Expensive
Uganda,2017,35.46030638464795,2.8200545961242347,Cheap,Cheap
Ukraine,2017,22.57514867389549,4.429649675602528,Cheap,Cheap
United Arab Emirates,2017,62.22601566613343,1.6070448819435679,Moderate,Expensive
United Kingdom,2017,88.10794219478477,1.1349714623787812,Moderate,Expensive
United States,2017,100.0,1.0,Moderate,Expensive
Uruguay,2017,81.26806769521558,1.230495603451972,Moderate,Expensive
Uzbekistan,2017,28.01996670593286,3.5688836125142975,Cheap,Cheap
Vanuatu,2017,100.44289668695195,0.9955905623835967,Expensive,Expensive
Vietnam,2017,32.23769186381132,3.1019590491295626,Cheap,Cheap
Virgin Islands (U.S.),2017,104.34159040451,0.9583906054366377,Expensive,Expensive
West Bank and Gaza,2017,59.2855823160836,1.686750742648453,Cheap,Moderate
Mali,2013,43.79779205661189,2.283220119195566,Cheap,Moderate
Malta,2013,76.69602282653449,1.303848574080207,Moderate,Expensive
Marshall Islands,2013,95.6541869532377,1.0454325438873557,Moderate,Expensive
Mauritania,2013,47.88840081359732,2.0881883358194377,Cheap,Moderate
Mauritius,2013,53.57759586377318,1.8664517955277573,Cheap,Moderate
Mexico,2013,61.73163121304805,1.6199150748970208,Moderate,Expensive
"Micronesia, Fed. Sts.",2013,91.3912816330592,1.0941962757618966,Moderate,Expensive
Moldova,2013,39.88195488675494,2.507399656911268,Cheap,Moderate
Mongolia,2013,41.56275682687772,2.406000170213257,Cheap,Moderate
Montenegro,2013,48.34434427985377,2.068494288000352,Cheap,Moderate
Tonga,2007,64.80772858261088,1.543025842551005,Moderate,Expensive
Trinidad and Tobago,2007,56.57278764226431,1.7676343020666734,Cheap,Moderate
Tunisia,2007,41.455959200435785,2.412198437298462,Cheap,Moderate
Türkiye,2007,65.32318288535618,1.5308500838898573,Moderate,Expensive
Turkmenistan,2007,34.99426998661661,2.857610689928509,Cheap,Cheap
Turks and Caicos Islands,2007,92.0047185097215,1.086900776609992,Moderate,Expensive
Tuvalu,2007,92.08442902066236,1.085959928986056,Moderate,Expensive
Uganda,2007,36.1872833186786,2.763401693334175,Cheap,Cheap
Ukraine,2007,35.50752697121743,2.8163042748953053,Cheap,Cheap
United Arab Emirates,2007,45.484855028776856,2.1985339941554853,Cheap,Moderate
United States,2007,100.0,1.0,Moderate,Expensive
Uruguay,2007,50.162819941035806,1.9935083417867179,Cheap,Moderate
Lebanon,2008,47.61657454166123,2.100109068377165,Cheap,Moderate
Lesotho,2008,43.52220785546111,2.2976775519317347,Cheap,Moderate
Liberia,2008,49.3647428330296,2.025737282542688,Cheap,Moderate
Libya,2008,45.13180815864949,2.2157321871190097,Cheap,Moderate
Lithuania,2008,77.05063661642032,1.297847810107372,Moderate,Expensive
"Macao SAR, China",2008,50.61827486659247,1.9755710810681726,Cheap,Moderate
Madagascar,2008,32.496501926286754,3.077254291149072,Cheap,Cheap
Malawi,2008,42.24704115863544,2.367029672551628,Cheap,Moderate
Malaysia,2008,42.97676155323483,2.3268388865487486,Cheap,Moderate
Maldives,2008,48.81523748377781,2.048540684314643,Cheap,Moderate
Bangladesh,2004,29.319500883041112,3.410699261181546,Cheap,Cheap
Barbados,2004,93.188385521772,1.073095101284232,Moderate,Expensive
Belarus,2004,28.03677208637317,3.566744405951191,Cheap,Cheap
Belgium,2004,110.5107696115833,0.9048891827599616,Expensive,Expensive
Belize,2004,55.746482728222006,1.7938351462912003,Cheap,Moderate
Benin,2004,39.61141371449784,2.524524893778276,Cheap,Moderate
Bhutan,2004,27.088865406633527,3.6915536512471276,Cheap,Cheap
Bolivia,2004,25.029866785437758,3.99522701647695,Cheap,Cheap
Bosnia and Herzegovina,2004,45.357722459488166,2.2046962364416838,Cheap,Moderate
Botswana,2004,44.82973851361483,2.2306621299972544,Cheap,Moderate
Brazil,2004,34.808313598171914,2.8728768981572226,Cheap,Cheap
Cabo Verde,2007,59.72183251867149,1.6744295307538646,Cheap,Expensive
Cambodia,2007,28.513258391216645,3.5071403845869984,Cheap,Cheap
Cameroon,2007,47.0476629656484,2.1255040887581274,Cheap,Moderate
Canada,2007,112.85513453123544,0.8860917176286963,Expensive,Expensive
Cayman Islands,2007,116.22902495492218,0.8603702908011456,Expensive,Expensive
Central African Republic,2007,48.62250605826605,2.056660754593079,Cheap,Moderate
Chad,2007,45.61958977098099,2.192040754904176,Cheap,Moderate
Chile,2007,61.96379033253411,1.6138457551312022,Moderate,Expensive
China,2007,39.43218869091329,2.535999226009077,Cheap,Moderate
Colombia,2007,48.13590071568339,2.0774515177487585,Cheap,Moderate
Comoros,2007,59.21849624140619,1.6886615896551413,Cheap,Moderate
Ukraine,2012,41.36528822778568,2.417485874855539,Cheap,Moderate
United Arab Emirates,2012,59.57712655364193,1.6784965268501528,Cheap,Expensive
United Kingdom,2012,110.83442656705074,0.9022467395498608,Expensive,Expensive
United States,2012,100.0,1.0,Moderate,Expensive
Uruguay,2012,83.40211243492614,1.1990103977045454,Moderate,Expensive
Uzbekistan,2012,37.40750649570354,2.673260245546855,Cheap,Cheap
Vanuatu,2012,106.0215332457032,0.9432046202185325,Expensive,Expensive
Vietnam,2012,34.26669300260918,2.918285694869524,Cheap,Cheap
Virgin Islands (U.S.),2012,111.55978069973,0.8963803924028512,Expensive,Expensive
West Bank and Gaza,2012,61.6768787650381,1.6213531229580571,Moderate,Expensive
"Yemen, Rep.",2012,41.4337254860546,2.4134928449448054,Cheap,Moderate
Timor-Leste,2019,34.2878394462742,2.9164858916436116,Cheap,Cheap
Togo,2019,37.30778543737392,2.6804056801458582,Cheap,Cheap
Tonga,2019,73.9780049337573,1.351753133780017,Moderate,Expensive
Trinidad and Tobago,2019,58.71444652658053,1.7031583522588287,Cheap,Moderate
Tunisia,2019,28.242747346209477,3.540732024904129,Cheap,Cheap
Türkiye,2019,32.37898494823328,3.0884229434578483,Cheap,Cheap
Turkmenistan,2019,38.75247959439703,2.5804800375782495,Cheap,Moderate
Turks and Caicos Islands,2019,101.947629451752,0.9808957848041603,Expensive,Expensive
Tuvalu,2019,98.18474650305072,1.0184881416065261,Moderate,Expensive
Uganda,2019,33.67656891997572,2.9694236440067865,Cheap,Cheap
Ukraine,2019,25.46062920503085,3.9276327067455457,Cheap,Cheap
United Arab Emirates,2019,57.55542004652144,1.7374558281248065,Cheap,Moderate
United Kingdom,2019,85.4769519194272,1.1699060127256597,Moderate,Expensive
Equatorial Guinea,2017,42.36073622551775,2.3606766291224384,Cheap,Moderate
Eritrea,2017,35.772390033475226,2.7954520205784856,Cheap,Cheap
Estonia,2017,60.42754987435305,1.6548743116000884,Moderate,Expensive
Eswatini,2017,44.88536776277469,2.2278975306276574,Cheap,Moderate
Ethiopia,2017,34.734968344370536,2.878943173593158,Cheap,Cheap
Faroe Islands,2017,105.26642959610462,0.949970473812864,Expensive,Expensive
Fiji,2017,45.45278119507392,2.2000853934728597,Cheap,Moderate
Finland,2017,97.56570558270606,1.0249503081308666,Moderate,Expensive
France,2017,86.99776411305898,1.1494548281728691,Moderate,Expensive
Gabon,2017,46.7791271982921,2.1377055535070135,Cheap,Moderate
"Gambia, The",2017,31.512361104347026,3.173357898155252,Cheap,Cheap
Jordan,2019,44.226134327096055,2.2611065045929855,Cheap,Moderate
Kazakhstan,2019,32.963981967109625,3.033614085209023,Cheap,Cheap
Kenya,2019,41.82312931600626,2.3910214667205376,Cheap,Moderate
Kiribati,2019,63.37448537377781,1.5779220834726742,Moderate,Expensive
"Korea, Rep.",2019,72.72856861521035,1.3749755000552306,Moderate,Expensive
Kosovo,2019,40.65903332873028,2.4594780498467608,Cheap,Moderate
Kuwait,2019,62.5364843507284,1.5990665455250401,Moderate,Expensive
Kyrgyz Republic,2019,26.808790775868967,3.7301197519886515,Cheap,Cheap
Lao PDR,2019,33.439849609082714,2.9904440710414755,Cheap,Cheap
Latvia,2019,53.71261087529403,1.861760178297283,Cheap,Moderate
Benin,2007,42.72170755069099,2.3407304092736947,Cheap,Moderate
Bhutan,2007,32.29957993696003,3.0960154960272774,Cheap,Cheap
Bolivia,2007,29.95676967845928,3.338143634088358,Cheap,Cheap
Bosnia and Herzegovina,2007,51.15045086918845,1.9550169803143829,Cheap,Moderate
Botswana,2007,41.29684053794732,2.421492750955387,Cheap,Moderate
Brazil,2007,58.4706020673505,1.7102611648296875,Cheap,Moderate
Brunei Darussalam,2007,43.273858027957566,2.310863984796407,Cheap,Moderate
Bulgaria,2007,45.92609660703502,2.177411262612766,Cheap,Moderate
Burkina Faso,2007,39.882576252023895,2.507360591955876,Cheap,Moderate
Burundi,2007,27.994227926550032,3.5721649570895617,Cheap,Cheap
Cyprus,2014,90.29995057193447,1.1074203182463351,Moderate,Expensive
Czechia,2014,61.198169336384446,1.634035806697677,Moderate,Expensive
Djibouti,2014,55.66686426824428,1.7964008088928047,Cheap,Moderate
Dominica,2014,67.29745781196074,1.485940230898693,Moderate,Expensive
Dominican Republic,2014,48.2476921967049,2.0726379946278457,Cheap,Moderate
Ecuador,2014,54.1231103859059,1.8476395626006152,Cheap,Moderate
"Egypt, Arab Rep.",2014,30.550483539202013,3.273270613595402,Cheap,Cheap
El Salvador,2014,48.8559921983099,2.04683183168388,Cheap,Moderate
Equatorial Guinea,2014,57.21200662563651,1.747884856658573,Cheap,Moderate
Eritrea,2014,39.211564296317135,2.5502680598078635,Cheap,Moderate
Tajikistan,2017,27.492750478542398,3.637322503546825,Cheap,Cheap
Tanzania,2017,39.90603611895168,2.5058865706912252,Cheap,Moderate
Thailand,2017,36.49330117450889,2.7402289401500206,Cheap,Cheap
Timor-Leste,2017,36.5617901086807,2.7350958392011955,Cheap,Cheap
Togo,2017,39.927234023088346,2.504556161896262,Cheap,Moderate
Tonga,2017,70.08958252354806,1.426745550473252,Moderate,Expensive
Trinidad and Tobago,2017,61.66950664030518,1.621546943504219,Moderate,Expensive
Tunisia,2017,32.058667711381545,3.1192812159345524,Cheap,Cheap
Türkiye,2017,37.93666513803088,2.6359723406407602,Cheap,Moderate
Turkmenistan,2017,43.89444759913857,2.2781924701101035,Cheap,Moderate
Turks and Caicos Islands,2017,99.7238159179688,1.0027694897100445,Moderate,Expensive
Tuvalu,2017,98.55549035745172,1.0146568155392377,Moderate,Expensive
New Zealand,2011,117.3884060099471,0.8518728842056713,Expensive,Expensive
Nicaragua,2011,38.83987348769768,2.5746736799149064,Cheap,Moderate
Niger,2011,47.98481409251027,2.083992652492292,Cheap,Moderate
Nigeria,2011,51.71518591981508,1.9336679975404327,Cheap,Moderate
North Macedonia,2011,43.61121452325069,2.2929881933622016,Cheap,Moderate
Oman,2011,48.07485095546215,2.080089652126903,Cheap,Moderate
Pakistan,2011,29.171455538143093,3.428008584256111,Cheap,Cheap
Palau,2011,74.9237503264511,1.3346902626241866,Moderate,Expensive
Panama,2011,55.2960157394409,1.8084485593176864,Cheap,Moderate
Papua New Guinea,2011,78.40813693002696,1.2753778359667194,Moderate,Expensive
Barbados,2000,91.7725256706575,1.0896507344569364,Moderate,Expensive
Belarus,2000,22.02147372179831,4.541022152437209,Cheap,Cheap
Belgium,2000,83.10730368956881,1.2032636791289797,Moderate,Expensive
Belize,2000,62.65473383606,1.5960485964501296,Moderate,Expensive
Benin,2000,29.16337251536982,3.428958703157446,Cheap,Cheap
Bermuda,2000,118.434273972749,0.8443501753808985,Expensive,Expensive
Bhutan,2000,24.796454997878914,4.032834532539187,Cheap,Cheap
Bolivia,2000,29.048807185854,3.442482142560998,Cheap,Cheap
Bosnia and Herzegovina,2000,32.26871695318442,3.098976638739011,Cheap,Cheap
Botswana,2000,35.99387188591869,2.7782507065910127,Cheap,Cheap
Brazil,2000,41.428110029512624,2.4138199866892753,Cheap,Moderate
Brunei Darussalam,2000,27.54289546954204,3.6307003419659973,Cheap,Cheap
Mexico,2010,61.15224839996935,1.6352628499600699,Moderate,Expensive
"Micronesia, Fed. Sts.",2010,88.2330573842314,1.1333620636597315,Moderate,Expensive
Moldova,2010,38.10018426834473,2.6246592220049787,Cheap,Moderate
Mongolia,2010,34.855938974691234,2.868951545749768,Cheap,Cheap
Montenegro,2010,49.06329901148097,2.0381833675024517,Cheap,Moderate
Morocco,2010,44.7968216342156,2.232301229237667,Cheap,Moderate
Mozambique,2010,49.60662136875749,2.0158599243563993,Cheap,Moderate
Myanmar,2010,30.18205705736192,3.3132267893453036,Cheap,Cheap
Namibia,2010,63.45853180851676,1.5758322348481912,Moderate,Expensive
Nauru,2010,84.26297994178131,1.1867607823636388,Moderate,Expensive
Algeria,2021,28.699716335622263,3.4843549960763687,Cheap,Cheap
Andorra,2021,71.50536228998881,1.3984965154704294,Moderate,Expensive
Angola,2021,25.99678389819416,3.8466296597151928,Cheap,Cheap
Antigua and Barbuda,2021,67.38499358848297,1.4840099356645393,Moderate,Expensive
Argentina,2021,40.82853971675157,2.4492671227957468,Cheap,Moderate
Armenia,2021,29.42637040639359,3.3983124190631604,Cheap,Cheap
Aruba,2021,76.1985246029648,1.3123613681636708,Moderate,Expensive
Australia,2021,104.16869111831082,0.959981343016241,Expensive,Expensive
Austria,2021,85.19869823643275,1.1737268534607481,Moderate,Expensive
Azerbaijan,2021,26.89047946649441,3.718788284329411,Cheap,Cheap
"Bahamas, The",2021,97.75686860084532,1.0229460234483747,Moderate,Expensive
Bahrain,2021,49.40036129444202,2.024276693119062,Cheap,Moderate
Bangladesh,2021,33.3668338762788,2.996987978265812,Cheap,Cheap
Netherlands,2003,104.69681241686251,0.9551389167593602,Expensive,Expensive
New Zealand,2003,91.32063026749726,1.0950428146091309,Moderate,Expensive
Nicaragua,2003,33.529734921382655,2.9824273956972975,Cheap,Cheap
Niger,2003,31.688434323885584,3.15572549208036,Cheap,Cheap
Nigeria,2003,27.13963922608324,3.68464735905157,Cheap,Cheap
North Macedonia,2003,37.00493443081931,2.7023423102383792,Cheap,Cheap
Oman,2003,25.561549683558905,3.912125878045635,Cheap,Cheap
Pakistan,2003,23.830822231813727,4.196246316104937,Cheap,Cheap
Palau,2003,67.847276594357,1.4738985117689634,Moderate,Expensive
Panama,2003,48.4589739292579,2.0636012670425807,Cheap,Moderate
Uruguay,1993,62.236141350204974,1.606783419256288,Moderate,Expensive
Uzbekistan,1993,27.406012539889257,3.64883435174857,Cheap,Cheap
Vanuatu,1993,67.97596824265173,1.4711081369673626,Moderate,Expensive
"Venezuela, RB",1993,25.240069985762624,3.9619541489547307,Cheap,Cheap
Vietnam,1993,15.68309782562269,6.376291285808487,Cheap,Cheap
"Yemen, Rep.",1993,69.37116480827736,1.4415211316744103,Moderate,Expensive
Zambia,1993,24.330871360683844,4.110004878887716,Cheap,Cheap
Zimbabwe,1993,52.98991210572049,1.8871516487985374,Cheap,Moderate
South Africa,2017,48.17385208215498,2.0758149011929015,Cheap,Moderate
South Sudan,2017,43.59995047065041,2.29358058714575,Cheap,Moderate
Spain,2017,71.26469436835306,1.4032193765277354,Moderate,Expensive
Sri Lanka,2017,32.319879716971165,3.094070920922704,Cheap,Cheap
